Region,Distance,Category,MajorEvent,GroundCondition,Stick,HorseName,StartingStall,Weight,JockeyName,ChampionshipType,OwnerName,TOP1,TOP3,TOP5,EdadYears,FAVORITE,TrackHandedness_Left-Handed,TrackHandedness_Right-Handed,RaceCriteria_JUMP,Seasons_Spring,Seasons_Summer,Seasons_Winter,Schedule_Midday,Schedule_Night
NORTH,1322,-100,1.0,4.0,7.0,Tipperary Tiger (IRE),4,137,Sam Feilden,FLAT,Karl Richard Burke,0,0,0,4.346636519268401,False,1,0,0,0,1,0,1,0
NORTH,1322,-100,1.0,4.0,7.0,Temple Bruer (GB),13,131,Taylor Fisher,FLAT,  Murphy & M. Keady,1,1,1,4.464366520568906,False,1,0,0,0,1,0,1,0
SOUTH,2618,-100,0.0,3.0,7.4,Spring Glow (GB),2,140,David Probert,FLAT,Andrew Matthews Balding,0,0,0,5.417329278188844,False,1,0,0,0,1,0,0,0
SOUTH,1315,-100,0.0,3.0,8.9,Bobby On The Beat (IRE),10,127,Grace McEntee,FLAT,Phil McEntee,0,0,0,4.491802630368104,False,1,0,0,0,1,0,1,0
SOUTH,2618,-100,0.0,3.0,7.4,Dundory (IRE),4,137,Gina Mangan,JUMP,John Gerard Martin O'Shea,0,0,1,6.39749998669073,False,1,0,0,0,1,0,0,0
SOUTH,2618,-100,0.0,3.0,7.4,Dundory (IRE),4,137,Gina Mangan,FLAT,John Gerard Martin O'Shea,0,0,1,6.39749998669073,False,1,0,0,0,1,0,0,0
SOUTH,1315,-100,0.0,3.0,8.9,Doc Sportello (IRE),12,123,Mollie Phillips,FLAT,Anthony William Carroll,0,0,0,10.485081068665947,False,1,0,0,0,1,0,1,0
SOUTH,1315,-100,0.0,3.0,8.9,Smeaton's Light (IRE),4,139,George Bass,FLAT,Michael Roger Channon,0,0,1,4.374072629067598,False,1,0,0,0,1,0,1,0
SOUTH,1315,-100,0.0,3.0,8.9,Endowed (GB),7,134,Luke Morris,JUMP,Anthony William Carroll,0,0,0,5.455545896828059,False,1,0,0,0,1,0,1,0
SOUTH,1315,-100,0.0,3.0,8.9,Endowed (GB),7,134,Luke Morris,FLAT,Anthony William Carroll,0,0,0,5.455545896828059,False,1,0,0,0,1,0,1,0
SOUTH,1756,-100,0.0,3.0,7.1,Poetic Force (IRE),4,137,William Cox,FLAT,Anthony William Carroll,0,0,0,8.344189895145767,False,1,0,0,0,1,0,0,0
SOUTH,1756,-100,0.0,3.0,7.1,English Spirit (GB),8,134,Marco Ghiani,FLAT,Heather Spangler Main,0,1,1,4.223639849628063,False,1,0,0,0,1,0,0,0
SOUTH,1756,-100,0.0,3.0,7.1,Ciotog (IRE),7,135,Christian Howarth,FLAT,Daniel Mark Loughnane,0,0,0,4.270184268746868,False,1,0,0,0,1,0,0,0
SOUTH,1315,-100,0.0,3.0,8.9,Michaels Choice (GB),6,134,Charles Bishop,FLAT,Eve Annette Johnson Houghton,0,0,0,6.364531023148243,False,1,0,0,0,1,0,1,0
SOUTH,2618,-100,0.0,3.0,7.4,Percy Jones (GB),7,134,Benoit de la Sayette,FLAT,Hugh Morrison,0,1,1,3.5144839083318313,True,1,0,0,0,1,0,0,0
NORTH,1322,-100,1.0,4.0,7.0,Glorious Rio (IRE),14,130,Jonny Peate,FLAT,Stella Elizabeth Barclay,0,0,0,5.428109787028862,False,1,0,0,0,1,0,1,0
NORTH,1322,-100,1.0,4.0,7.0,Treacherous (GB),12,132,Laura Coughlan,FLAT,Edward Benjamin de Giles,0,1,1,8.387787261583439,False,1,0,0,0,1,0,1,0
NORTH,1322,-100,1.0,4.0,7.0,Intervention (GB),6,136,Frederick Larson,FLAT,Michael Appleby,0,0,0,5.496557462203574,False,1,0,0,0,1,0,1,0
SOUTH,1756,-100,0.0,3.0,7.1,Kondratiev Wave (IRE),2,140,Jason Watson,FLAT,Anthony William Carroll,0,0,0,5.3105889314025,False,1,0,0,0,1,0,0,0
SOUTH,1315,-100,0.0,3.0,8.9,Recon Mission (IRE),1,142,Jason Watson,FLAT,Anthony William Carroll,0,0,0,6.520591722546588,False,1,0,0,0,1,0,1,0
SOUTH,1756,-100,0.0,3.0,7.1,River Wharfe (GB),10,131,Mollie Phillips,FLAT,Anthony William Carroll,0,0,0,4.234591477656017,False,1,0,0,0,1,0,0,0
SOUTH,1756,-100,0.0,3.0,7.1,Granary Queen (IRE),5,136,Charles Bishop,FLAT,Eve Annette Johnson Houghton,0,0,1,4.335894036914592,False,1,0,0,0,1,0,0,0
SOUTH,1315,-100,0.0,3.0,8.9,Impeach (IRE),2,141,Marco Ghiani,FLAT,Conrad Norman Allen,0,1,1,4.357645187025667,False,1,0,0,0,1,0,1,0
SOUTH,1315,-100,0.0,3.0,8.9,Evasive Power (USA),11,123,Charlie Bennett,FLAT,Robyn Rhys Brisland,0,0,1,6.375482651176197,False,1,0,0,0,1,0,1,0
SOUTH,1756,-100,0.0,3.0,7.1,My Boy Jack (GB),13,118,Saffie Osborne,FLAT,Kevin Jean Daniel Philippart de Foy,0,0,0,3.451550073657304,False,1,0,0,0,1,0,0,0
SOUTH,4181,-100,0.0,5.0,5.4,Burrows Edge (FR),4,156,Nathan Brennan,FLAT,Nicholas John Henderson,0,0,0,8.678106174512672,False,0,1,1,0,0,1,1,0
SOUTH,4181,-100,0.0,5.0,5.4,Oakley (IRE),6,154,Harry Bannister,JUMP,Richard James Bandey,0,0,0,8.795836175813177,True,0,1,1,0,0,1,1,0
SOUTH,4181,-100,0.0,5.0,5.4,Dorking Boy (GB),8,144,Stan Sheppard,JUMP,Thomas Francis Lacey,1,1,1,7.714362908052717,False,0,1,1,0,0,1,1,0
SOUTH,1756,-100,0.0,3.0,7.1,La Rav (IRE),6,135,Paddy Bradley,FLAT,Lee Anthony Carter,0,1,1,8.2647905919431,False,1,0,0,0,1,0,0,0
SOUTH,2618,-100,0.0,3.0,7.4,Cherry Cola (GB),10,130,Trevor Whelan,JUMP,Sheena West,0,0,0,6.255128822327327,False,1,0,0,0,1,0,0,0
SOUTH,2618,-100,0.0,3.0,7.4,Cherry Cola (GB),10,130,Trevor Whelan,FLAT,Sheena West,0,0,0,6.255128822327327,False,1,0,0,0,1,0,0,0
SOUTH,1756,-100,0.0,3.0,7.1,The Covex Kid (IRE),9,133,Stefano Cherchi,FLAT,Amy Louise Murphy,1,1,1,3.4022677475315106,True,1,0,0,0,1,0,0,0
SOUTH,2618,-100,0.0,3.0,7.4,Postwick (GB),6,134,George Wood,FLAT,Henry Alan Eustace,0,0,0,3.3967539070313255,False,1,0,0,0,1,0,0,0
SOUTH,2618,-100,0.0,3.0,7.4,Night Eagle (IRE),8,133,Rhys Clutterbuck,FLAT,Gary Lee Moore,0,0,0,4.234553451169809,False,1,0,0,0,1,0,0,0
SOUTH,1756,-100,0.0,3.0,7.1,Zulu Girl (GB),1,142,Dylan Hogan,FLAT,Daniel &. Claire Kubler & C. Kubler,0,0,0,5.264044512283696,False,1,0,0,0,1,0,0,0
NORTH,1322,-100,1.0,4.0,7.0,Magical Max (GB),10,133,Harry Russell,FLAT,Mark Thomas Walford,0,0,0,5.387041181924034,False,1,0,0,0,1,0,1,0
NORTH,1322,-100,1.0,4.0,7.0,Sound of Iona (GB),5,137,Amie Waugh,FLAT,James Sloan Goldie,0,0,1,6.397328867502793,True,1,0,0,0,1,0,1,0
NORTH,1322,-100,1.0,4.0,7.0,Barbill (IRE),1,139,Ryan Sexton,FLAT,Daniel Mark Loughnane,0,0,0,6.334357006342057,False,1,0,0,0,1,0,1,0
NORTH,1322,-100,1.0,4.0,7.0,Embour (IRE),7,135,William Carver,FLAT,Ruth Amanda Carr,0,0,0,7.363810040969736,False,1,0,0,0,1,0,1,0
SOUTH,2618,-100,0.0,3.0,7.4,Caramelised (GB),3,139,Neil Callan,JUMP,Alan King,0,0,1,4.423469034652016,False,1,0,0,0,1,0,0,0
SOUTH,1315,-100,0.0,3.0,8.9,Pink Crystal (IRE),5,137,Tom Marquand,FLAT,William John Haggas,1,1,1,3.4158051766216206,True,1,0,0,0,1,0,1,0
SOUTH,2618,-100,0.0,3.0,7.4,Fairmac (GB),1,142,Franny Norton,FLAT,Charlie &. Mark Johnston,1,1,1,4.333118103421395,False,1,0,0,0,1,0,0,0
SOUTH,1756,-100,0.0,3.0,7.1,Darvel (IRE),3,139,Hector Crouch,FLAT,Patrick Richard Chamings,0,0,0,4.363273106984477,False,1,0,0,0,1,0,0,0
SOUTH,1756,-100,0.0,3.0,7.1,Uncle Dick (GB),11,130,Georgia Dobie,FLAT,Eve Annette Johnson Houghton,0,0,0,4.281135896774821,False,1,0,0,0,1,0,0,0
SOUTH,1756,-100,0.0,3.0,7.1,De Vegas Kid (IRE),12,129,Darragh Keenan,FLAT,Anthony William Carroll,0,0,1,8.366093151201675,False,1,0,0,0,1,0,0,0
SOUTH,2618,-100,0.0,3.0,7.4,Caramelised (GB),3,139,Neil Callan,FLAT,Alan King,0,0,1,4.423469034652016,False,1,0,0,0,1,0,0,0
SOUTH,2618,-100,0.0,3.0,7.4,Bakersboy (GB),5,135,Luke Morris,FLAT,Phil McEntee,0,0,0,4.412517406624062,False,1,0,0,0,1,0,0,0
SOUTH,2618,-100,0.0,3.0,7.4,Bug Boy (IRE),9,131,Aidan Keeley,FLAT,Anthony Gilbert Newcombe,0,1,1,6.375596730634822,False,1,0,0,0,1,0,0,0
SOUTH,1315,-100,0.0,3.0,8.9,Batchelor Boy (IRE),8,132,Rhys Clutterbuck,FLAT,John Gallagher,0,1,1,5.313174732464656,False,1,0,0,0,1,0,1,0
SOUTH,4181,-100,0.0,5.0,5.4,Leoncavallo (IRE),2,162,Fergus Gillard,JUMP,David Edward Pipe,0,1,1,9.715772930161316,False,0,1,1,0,0,1,1,0
SOUTH,4181,-100,0.0,5.0,5.4,Leoncavallo (IRE),2,162,Fergus Gillard,FLAT,David Edward Pipe,0,1,1,9.715772930161316,False,0,1,1,0,0,1,1,0
NORTH,1760,-100,1.0,4.0,7.0,Harlem Nights (IRE),9,127,P. J. McDonald,FLAT,James Samuel Horton,0,0,0,2.5509022544382614,False,1,0,0,0,1,0,0,0
NORTH,1760,-100,1.0,4.0,7.0,Starnberg (IRE),3,134,Sean Levey,FLAT,Richard Hannon,0,0,0,2.5289989983823533,False,1,0,0,0,1,0,0,0
NORTH,1760,-100,1.0,4.0,7.0,Maximilian Caesar (IRE),5,132,Neil Callan,FLAT,Marco Botti,0,1,1,2.392103648032928,False,1,0,0,0,1,0,0,0
NORTH,1760,-100,1.0,4.0,7.0,Impulsive Reaction (IRE),8,129,Jason Hart,FLAT,Tim David Easterby,0,0,0,2.381152020004974,False,1,0,0,0,1,0,0,0
NORTH,1760,-100,1.0,4.0,7.0,Leap Year Lad (IRE),10,117,Shane Gray,FLAT,Kevin Anthony Ryan,0,1,1,2.523523184368376,False,1,0,0,0,1,0,0,0
NORTH,1760,-100,1.0,4.0,7.0,Pure Gold (GB),4,134,Andrea Atzeni,FLAT,David Menuisier,0,0,1,2.602922487571043,False,1,0,0,0,1,0,0,0
NORTH,1760,-100,1.0,4.0,7.0,X J Rascal (IRE),2,136,William Buick,FLAT,George Richard Douglas Boughey,1,1,1,2.5782813245081466,True,1,0,0,0,1,0,0,0
NORTH,1760,-100,1.0,4.0,7.0,Shahbaz (IRE),1,137,Harry Davies,FLAT,Charles Henry Fellowes,0,0,1,2.3510350429281,False,1,0,0,0,1,0,0,0
NORTH,1760,-100,1.0,4.0,7.0,Grand Central (GB),6,131,Ryan Moore,FLAT,Clive Gerald Cox,0,0,0,2.613874115598997,False,1,0,0,0,1,0,0,0
MIDLANDS,3097,-100,0.0,4.0,6.5,Protected Guest (GB),4,140,Tom Queally,FLAT,George Graham Margarson,0,0,0,7.577604453053641,False,1,0,0,0,1,0,0,0
NORTH,1100,-100,0.0,4.0,7.1,Judicial (IRE),4,128,Callum Rodriguez,FLAT,Julie-Anne Camacho,1,1,1,10.578297295632353,False,0,1,0,0,1,0,0,0
MIDLANDS,3097,-100,0.0,4.0,6.5,Rainbow Dreamer (GB),2,141,George Bass,FLAT,Alan King,0,0,1,9.474974008896677,False,1,0,0,0,1,0,0,0
NORTH,1320,-100,0.0,5.0,7.4,Hyperfocus (IRE),4,130,David Allan,FLAT,Tim David Easterby,0,0,1,8.393443701406904,True,0,1,0,0,1,0,0,0
SOUTH,1540,-100,1.0,3.0,7.177652675193659,Alazwar (IRE),1,149,Miss Brodie Hampson,FLAT,Archie Maximilian Bannatyne Watson,0,1,1,4.3797670953772725,False,0,1,0,0,1,0,0,0
NORTH,1320,-100,0.0,5.0,7.4,Chairmanoftheboard (IRE),3,131,George Bass,FLAT,Michael Roger Channon,0,1,1,6.411199028347224,False,0,1,0,0,1,0,0,0
NORTH,1540,-100,0.0,5.0,7.3,Gumdrop (GB),11,128,Jack Garritty,FLAT,Richard Aiden Fahey,0,1,1,4.379843148349688,False,1,0,0,0,1,0,0,0
NORTH,1101,4,0.0,4.0,7.4,New Definition (GB),2,127,Paul Mulrennan,FLAT,James Julian Stuart Tate,0,1,1,2.4602566179395273,True,0,1,0,0,1,0,1,0
NORTH,1577,-100,0.0,4.0,6.6,Liamarty Dreams (GB),5,122,Pierre-Louis Jamin,FLAT,Karl Richard Burke,0,1,1,3.5392771773395606,False,1,0,0,0,1,0,0,0
NORTH,1320,-100,0.0,5.0,7.4,Aleezdancer (IRE),5,124,Kevin Stott,FLAT,Kevin Anthony Ryan,1,1,1,3.331053645485153,False,0,1,0,0,1,0,0,0
NORTH,1100,-100,0.0,3.0,7.3,Val de Travers (GB),7,161,Tom Scudamore,JUMP,Michael Appleby,0,0,0,4.45070550539862,True,1,0,0,0,1,0,1,0
NORTH,3576,-100,0.0,3.0,7.3,Red Force One (GB),6,120,Jason Watson,JUMP,Philip Andrew Kirby,1,1,1,7.246374744937344,False,1,0,0,0,1,0,0,0
SOUTH,3509,-100,1.0,3.0,7.177652675193659,Mancini (GB),4,125,Ryan Moore,FLAT,Ian Paul Williams,0,1,1,8.387929860906718,False,0,1,0,0,1,0,0,0
SOUTH,1540,-100,1.0,3.0,7.177652675193659,Spirited Guest (GB),3,147,Miss Rosie Margarson,FLAT,George Graham Margarson,0,0,0,6.463314327695526,False,0,1,0,0,1,0,0,0
NORTH,2256,-100,0.0,3.0,7.3,The Flying Ginger (IRE),7,126,Ben Curtis,FLAT,Roger Graham Fell,0,0,1,4.361020037676642,False,1,0,0,0,1,0,0,1
NORTH,3576,-100,0.0,3.0,7.3,Red Force One (GB),6,120,Jason Watson,FLAT,Philip Andrew Kirby,1,1,1,7.246374744937344,False,1,0,0,0,1,0,0,0
NORTH,1100,-100,0.0,3.0,7.3,Val de Travers (GB),7,161,Tom Scudamore,FLAT,Michael Appleby,0,0,0,4.45070550539862,True,1,0,0,0,1,0,1,0
SOUTH,1320,-100,1.0,3.0,7.177652675193659,Buccabay (IRE),2,128,Charles Bishop,FLAT,Eve Annette Johnson Houghton,1,1,1,2.2904778636415837,False,0,1,0,0,1,0,1,0
SOUTH,1540,-100,1.0,3.0,7.177652675193659,Lord P (GB),7,139,Miss Fern O'Brien,FLAT,Fergal Martin O'Brien,0,0,1,5.450288735109779,False,0,1,0,0,1,0,0,0
SOUTH,3509,-100,1.0,3.0,7.177652675193659,Speedo Boy (FR),1,142,Richard Kingscote,FLAT,Ian Paul Williams,0,0,1,8.393405674920695,False,0,1,0,0,1,0,0,0
MIDLANDS,5285,Local Restrictions Apply,0.0,4.0,7.177652675193659,El Paso Wood (FR),7,154,Philip Armson,JUMP,David Edward Pipe,0,0,1,8.275751726592606,False,1,0,1,0,1,0,0,0
MIDLANDS,5285,Local Restrictions Apply,0.0,4.0,7.177652675193659,Red Happy (FR),5,158,Tom Scudamore,JUMP,David Edward Pipe,0,1,1,5.3270258800659835,False,1,0,1,0,1,0,0,0
SOUTH,2464,-100,0.0,4.0,7.0,Zimmer (IRE),5,128,George Downing,JUMP,James William Mullins,0,1,1,3.4705728233829425,False,0,1,0,0,1,0,1,0
SOUTH,1543,-100,0.0,4.0,6.5,Evocative Spark (IRE),1,135,William Buick,FLAT,George Richard Douglas Boughey,0,0,0,3.5856599838919805,False,1,0,0,0,1,0,0,0
NORTH,1189,-100,0.0,4.0,6.5,Seantrabh (IRE),3,133,Harrison Shaw,FLAT,Declan Carroll,0,1,1,2.4574711778247784,False,1,0,0,0,1,0,1,0
SOUTH,2464,-100,0.0,4.0,7.0,Zimmer (IRE),5,128,George Downing,FLAT,James William Mullins,0,1,1,3.4705728233829425,False,0,1,0,0,1,0,1,0
NORTH,1758,-100,0.0,6.0,7.177652675193659,Park Street (GB),9,120,Joanna Mason,JUMP,Tina Jackson,0,0,0,3.3365979071743053,False,1,0,0,0,1,0,0,0
NORTH,1320,-100,0.0,4.0,6.5,Family Ties (IRE),6,125,Daniel Tudhope,FLAT,David Blaise O'Meara,0,0,1,2.389223141702659,False,1,0,0,0,1,0,0,0
NORTH,1189,-100,0.0,4.0,6.5,Dream For Gold (IRE),1,133,Kevin Stott,FLAT,Kevin Anthony Ryan,0,1,1,2.3397411765242726,False,1,0,0,0,1,0,1,0
MIDLANDS,3097,-100,0.0,4.0,6.5,Valley Forge (GB),1,142,David Probert,FLAT,Andrew Matthews Balding,0,0,1,4.376991161884075,False,1,0,0,0,1,0,0,0
NORTH,1797,-100,1.0,3.0,8.3,Alazwar (IRE),3,140,Hollie Doyle,FLAT,Archie Maximilian Bannatyne Watson,1,1,1,4.497609274812092,True,1,0,0,0,1,0,0,0
NORTH,1189,-100,0.0,4.0,6.5,Silencer (IRE),4,133,Cieren Fallon,FLAT,Richard Hannon,0,0,1,2.5286567600064798,True,1,0,0,0,1,0,1,0
NORTH,1758,-100,0.0,6.0,7.177652675193659,Park Street (GB),9,120,Joanna Mason,FLAT,Tina Jackson,0,0,0,3.3365979071743053,False,1,0,0,0,1,0,0,0
NORTH,1320,-100,0.0,4.0,6.5,Paddy's Day (IRE),1,135,Kevin Stott,FLAT,Charles Barrington Hills,0,0,1,2.4686224449053253,False,1,0,0,0,1,0,0,0
NORTH,1797,-100,1.0,3.0,8.3,Master of Combat (IRE),7,132,David Allan,FLAT,Kevin Frost,0,0,1,4.4948713678051035,False,1,0,0,0,1,0,0,0
SOUTH,1873,-100,0.0,4.0,6.8,Castle Way (GB),1,129,Adam Kirby,FLAT,Charles Edward James Appleby,0,0,1,2.484907287623976,True,1,0,0,0,0,0,1,0
MIDLANDS,1760,-100,1.0,4.0,7.3,Bajan Bandit (GB),4,123,Cieren Fallon,FLAT,Richard Hannon,0,0,1,2.5314041736350203,False,0,1,0,0,1,0,1,0
SOUTH,1873,-100,0.0,4.0,6.8,Ndaawi (GB),2,129,David Probert,FLAT,Andrew Matthews Balding,1,1,1,2.3808668213584125,False,1,0,0,0,0,0,1,0
MIDLANDS,1760,-100,1.0,4.0,7.3,Hope You Can Run (IRE),3,127,Ryan Moore,FLAT,Charlie &. Mark Johnston,0,1,1,2.4465290564183766,False,0,1,0,0,1,0,1,0
SOUTH,2217,-100,0.0,4.0,6.8,Palavecino (FR),2,138,Thomas Greatrex,FLAT,Brian Joseph Meehan,0,0,1,6.498745506219993,True,1,0,0,0,0,0,1,0
SOUTH,4071,-100,0.0,5.188575956205431,5.6,Breffniboy (FR),2,163,Tom O'Brien,JUMP,Philip John Hobbs,0,1,1,7.675874400037114,False,0,1,1,0,0,1,1,0
SOUTH,4702,-100,0.0,5.188575956205431,5.4,Mr Glass (IRE),8,158,Bryony Frost,FLAT,Paul Frank Nicholls,0,0,0,6.0279547910710765,True,0,1,1,0,0,1,0,0
NORTH,1758,-100,0.0,6.0,7.177652675193659,Culcor (GB),5,124,Tom Eaves,FLAT,Kevin Anthony Ryan,0,0,0,3.4515900014678222,False,1,0,0,0,1,0,0,0
NORTH,1189,-100,0.0,4.0,6.5,Talented (GB),7,128,Faye McManoman,FLAT,Nigel Delfosse Tinkler,0,0,0,2.4903260619086405,False,1,0,0,0,1,0,1,0
MIDLANDS,1760,-100,1.0,4.0,7.3,Bold Act (IRE),2,134,William Buick,FLAT,Charles Edward James Appleby,1,1,1,2.539617894655986,True,0,1,0,0,1,0,1,0
MIDLANDS,1760,-100,1.0,4.0,7.3,One Nation (GB),1,135,Adam Kirby,FLAT,Charles Edward James Appleby,0,1,1,2.6244930118726297,False,0,1,0,0,1,0,1,0
MIDLANDS,3097,-100,0.0,4.0,6.5,The Gadget Man (GB),7,128,Rossa Ryan,FLAT,Ralph Michael Beckett,1,1,1,3.5939497578853623,True,1,0,0,0,1,0,0,0
NORTH,1100,-100,0.0,4.0,7.1,Bedford Flyer (IRE),3,128,Lewis Edmunds,FLAT,John Leslie Eyre,0,0,0,4.40157908786628,False,0,1,0,0,1,0,0,0
NORTH,1100,-100,0.0,4.0,7.1,Clarendon House (GB),1,131,Ray Dawson,FLAT,Robert Manuel Houghton Cowell,0,1,1,4.461813042020028,False,0,1,0,0,1,0,0,0
MIDLANDS,3097,-100,0.0,4.0,6.5,Traila (GB),5,138,Jamie Spencer,FLAT,David Martin Ioan Simcock,0,1,1,4.560430931352306,False,1,0,0,0,1,0,0,0
MIDLANDS,1340,-100,0.0,10.0,7.177652675193659,Mudlahhim (IRE),9,114,Jack Duern,FLAT,Scott Paul James Dixon,0,0,1,5.951013900201769,False,1,0,0,0,0,1,1,0
MIDLANDS,1340,-100,0.0,10.0,7.177652675193659,Whittle Le Woods (GB),8,114,Theodore Ladd,FLAT,Michael Appleby,1,1,1,3.8209222487647097,True,1,0,0,0,0,1,1,0
MIDLANDS,5318,-100,0.0,5.0,5.4,Potters Legend (GB),4,157,Jack Quinlan,JUMP,Lucy Ann Mhari Wadham,0,1,1,11.802023845648971,False,1,0,1,0,0,1,1,0
NORTH,1540,-100,1.0,4.0,7.2,Outrun The Storm (IRE),17,131,Jack Garritty,FLAT,Richard Aiden Fahey,0,0,0,4.264832040813067,False,1,0,0,1,0,0,0,0
MIDLANDS,4664,-100,0.0,4.0,6.8,Topofthecotswolds (IRE),3,164,Tom Bellamy,JUMP,Nigel Anthony Twiston-Davies,0,1,1,8.015726613901114,False,1,0,1,1,0,0,0,0
MIDLANDS,4664,-100,0.0,4.0,6.8,Isaac Wonder (IRE),5,160,Mr Phillip York,JUMP,Phillip York,0,1,1,7.145072185678769,False,1,0,1,1,0,0,0,0
MIDLANDS,6059,-100,0.0,4.0,7.4,Dieu Vivant (FR),3,168,Toby Wynne,JUMP,  Greenall & J. Guerriero,0,0,0,8.998939441299655,False,1,0,1,1,0,0,0,1
NORTH,1573,4,0.0,4.0,7.177652675193659,Finn's Charm (GB),4,131,Joe Fanning,FLAT,Charlie &. Mark Johnston,1,1,1,2.1893844500571538,True,0,1,0,1,0,0,0,0
NORTH,1101,4,0.0,4.0,7.0,Cuban Rock (GB),3,128,Oliver Stammers,FLAT,Gemma Tutty,0,1,1,2.2494396797257226,False,0,1,0,1,0,0,1,0
NORTH,1101,4,0.0,4.0,7.0,Candidates (GB),2,128,Tom Eaves,FLAT,  Easterby & D. Easterby,0,0,0,2.191943632578964,False,0,1,0,1,0,0,1,0
NORTH,1320,-100,0.0,4.0,8.2,Intrinsic Bond (GB),6,120,Jason Hart,FLAT,Tracy Waggott,0,0,1,5.2065864916231455,False,0,1,0,1,0,0,0,0
NORTH,1320,-100,0.0,4.0,8.2,Emperor Spirit (IRE),5,123,Paul Mulrennan,FLAT,Archie Maximilian Bannatyne Watson,0,1,1,4.305815086323927,False,0,1,0,1,0,0,0,0
SOUTH,2519,-100,0.0,3.0,7.0,Sir Rumi (IRE),4,127,Pat Dobbs,FLAT,Richard Hannon,0,0,1,4.297658405032273,False,0,0,0,0,1,0,0,0
SOUTH,1121,-100,0.0,3.0,7.0,Miami Girl (IRE),2,131,Pat Dobbs,FLAT,Richard Hannon,1,1,1,2.2741511917881043,True,0,0,0,0,1,0,1,0
SOUTH,1121,-100,0.0,3.0,7.0,Cuban Mistress (GB),1,131,Ross Coakley,FLAT,Brian Roderick Millman,0,1,1,2.186538167564472,False,0,0,0,0,1,0,1,0
SOUTH,1332,-100,0.0,3.0,7.0,Full Authority (IRE),4,130,Hollie Doyle,FLAT,Jane Fiona Chapple-Hyam,0,0,1,5.360165962796407,False,0,0,0,0,1,0,0,0
SOUTH,2519,-100,0.0,3.0,7.0,Lucander (IRE),3,135,Rob Hornby,FLAT,Ralph Michael Beckett,0,0,1,5.264139578499217,True,0,0,0,0,1,0,0,0
SOUTH,3124,-100,0.0,3.0,8.9,Tynwald (GB),4,121,George Rooke,FLAT,Richard David Hughes,0,0,1,4.190670886085576,False,0,1,0,1,0,0,1,0
SOUTH,3124,-100,0.0,3.0,8.9,Oman (IRE),1,133,Hector Crouch,FLAT,Ralph Michael Beckett,0,1,1,4.020920651652289,True,0,1,0,1,0,0,1,0
MIDLANDS,4411,-100,0.0,4.0,7.4,Reine Fee (IRE),3,166,David Noonan,JUMP,Henry John Oliver,1,1,1,9.13276415288777,False,0,1,1,1,0,0,0,0
MIDLANDS,4411,-100,0.0,4.0,7.4,Astra Via (GB),4,156,Adam Wedge,JUMP,Richard Evan Rhys Williams,0,1,1,6.843873895045377,False,0,1,1,1,0,0,0,0
MIDLANDS,4180,-100,0.0,4.0,6.4,Guernesey (FR),3,161,Micheal Nolan,JUMP,Philip John Hobbs,0,1,1,5.992746067490929,False,1,0,1,1,0,0,0,1
MIDLANDS,4180,-100,0.0,4.0,6.4,Courtandbould (IRE),2,162,Jonjo O'Neill Jr.,JUMP,Fergal Martin O'Brien,0,0,1,7.865474460271068,False,1,0,1,1,0,0,0,1
NORTH,3571,4,0.0,3.0,7.0,Castel Gandolfo (IRE),4,157,Paddy Brennan,JUMP,Fergal Martin O'Brien,0,0,1,5.094260054012821,False,1,0,1,1,0,0,0,0
NORTH,3571,4,0.0,3.0,7.0,Ingleby Hollow (GB),3,161,Nathan Moscrop,JUMP,Rebecca Elizabeth Anne Menzies,0,1,1,10.071774992717929,False,1,0,1,1,0,0,0,0
NORTH,3571,4,0.0,3.0,7.0,Castel Gandolfo (IRE),4,157,Paddy Brennan,FLAT,Fergal Martin O'Brien,0,0,1,5.094260054012821,False,1,0,1,1,0,0,0,0
NORTH,1101,4,0.0,4.0,7.0,Bon Marine (IRE),5,123,Clifford Lee,FLAT,Karl Richard Burke,0,1,1,2.1727782835300444,False,0,1,0,1,0,0,1,0
MIDLANDS,4180,-100,0.0,4.0,6.4,Winds of Fire (USA),5,154,Isabel Williams,JUMP,Richard Evan Rhys Williams,0,0,0,7.096122591307298,False,1,0,1,1,0,0,0,1
NORTH,1320,-100,1.0,4.0,6.9,Queen Olly (IRE),10,128,Rossa Ryan,FLAT,David Loughnane,1,1,1,2.230567134620606,True,1,0,0,1,0,0,0,0
NORTH,1540,-100,1.0,4.0,7.2,Sir Maxi (GB),15,131,Tony Hamilton,FLAT,Richard Aiden Fahey,0,0,0,4.13067459747063,False,1,0,0,1,0,0,0,0
NORTH,1540,-100,1.0,4.0,7.2,Internationaldream (IRE),9,138,Paul Hanagan,FLAT,Richard Aiden Fahey,0,0,1,4.242928784757159,False,1,0,0,1,0,0,0,0
NORTH,1100,-100,1.0,4.0,6.7,Harlingwold (IRE),6,128,Tony Hamilton,FLAT,Craig Lidster,0,0,0,2.09920463801447,False,1,0,0,1,0,0,0,0
NORTH,2608,-100,1.0,4.0,6.7,Pearl Beach (GB),2,135,Daniel Tudhope,FLAT,William James Knight,0,0,1,5.212147865231091,False,1,0,0,1,0,0,0,0
NORTH,2608,-100,1.0,4.0,6.7,Midrarr (IRE),4,131,Ben Robinson,FLAT,Brian Ellison,0,0,0,5.173817167133252,False,1,0,0,1,0,0,0,0
